input,output,announce_date,is_divorce,text_combined,input_processed,topic_label
사용자가 퇴직금 지급을 면탈하기 위해 약정을 맺은 경우 그 법적 판단 기준은 무엇인가요?,"퇴직금 지급을 면탈하기 위해 퇴직금 분할 약정을 형식적으로 취한 경우, 이는 법률적으로 유효하지 않으며 강행법규에 위배됩니다. 따라서, 사용자가 실질적으로 지급한 금원이 임금이나 다른 방식으로 해석될 수 있는 경우, 퇴직금 지급 의무가 여전히 발생합니다.",2023-05-04T09:00:00.000+09:00,0,"사용자가 퇴직금 지급을 면탈하기 위해 약정을 맺은 경우 그 법적 판단 기준은 무엇인가요? 퇴직금 지급을 면탈하기 위해 퇴직금 분할 약정을 형식적으로 취한 경우, 이는 법률적으로 유효하지 않으며 강행법규에 위배됩니다. 따라서, 사용자가 실질적으로 지급한 금원이 임금이나 다른 방식으로 해석될 수 있는 경우, 퇴직금 지급 의무가 여전히 발생합니다.",사용자 퇴직금 지급 판단 맺다 기준 타다 법적 약정 위해,-1
항소기간 경과 후 추완항소를 제기할 수 있는 조건은 무엇인가요?,"민사소송법 제173조 제1항에 따르면, 항소기간 경과 후 추완항소를 제기하기 위해서는 당사자가 책임질 수 없는 사유로 인해 불변기간을 준수할 수 없었던 경우에 한하여 가능합니다. 이때 '당사자가 책임질 수 없는 사유'란 당사자가 소송행위를 하여야 할 일반적인 주의를 다하였음에도 불구하고 그 기간을 준수할 수 없었던 사유를 의미합니다. 따라서 항소를 제기하는 자는 자신이 책임질 수 없는 사유로 인해 항소기간을 준수하지 못했음을 주장하고 입증해야 합니다.",2017-05-17T09:00:00.000+09:00,0,"항소기간 경과 후 추완항소를 제기할 수 있는 조건은 무엇인가요? 민사소송법 제173조 제1항에 따르면, 항소기간 경과 후 추완항소를 제기하기 위해서는 당사자가 책임질 수 없는 사유로 인해 불변기간을 준수할 수 없었던 경우에 한하여 가능합니다. 이때 '당사자가 책임질 수 없는 사유'란 당사자가 소송행위를 하여야 할 일반적인 주의를 다하였음에도 불구하고 그 기간을 준수할 수 없었던 사유를 의미합니다. 따라서 항소를 제기하는 자는 자신이 책임질 수 없는 사유로 인해 항소기간을 준수하지 못했음을 주장하고 입증해야 합니다.",항소 추완항소 경과 조건 기간 제기,-1
손해배상청구에서 정신적 고통에 대한 위자료 청구는 어떻게 인정되나요?,"정신적 고통에 대한 위자료는 피해자가 겪는 법률상 재산권 침해가 그들의 일상생활에 미치는 영향을 고려하여 인정됩니다. 대법원 판례에 따르면, 일상생활의 안온상태가 파괴되고 불안이 존재하는 상태에서 정신적 고통이 발생할 수 있으며, 이는 손해배상 청구의 정당한 사유로 인정됩니다.",2019-12-05T09:00:00.000+09:00,0,"손해배상청구에서 정신적 고통에 대한 위자료 청구는 어떻게 인정되나요? 정신적 고통에 대한 위자료는 피해자가 겪는 법률상 재산권 침해가 그들의 일상생활에 미치는 영향을 고려하여 인정됩니다. 대법원 판례에 따르면, 일상생활의 안온상태가 파괴되고 불안이 존재하는 상태에서 정신적 고통이 발생할 수 있으며, 이는 손해배상 청구의 정당한 사유로 인정됩니다.",위자료 대한 어떻다 인정 고통 청구 손해배상 정신,-1
퇴직금 지급 청구권의 발생 요건은 무엇인가요?,"근로자퇴직급여보장법 제8조에 따라, 퇴직금 청구권은 근로자가 1년 이상 근로를 제공하고 퇴직한 경우에 발생합니다. 이에 따라 근로자가 특정 기간 동안 근로계약을 유지하며, 관련 법령에 따라 퇴직금을 지급받을 권리가 있는지를 확인해야 하며, 퇴직금은 근로자의 마지막 3개월 평균 임금을 기준으로 산정됩니다.",2019-02-15T09:00:00.000+09:00,0,"퇴직금 지급 청구권의 발생 요건은 무엇인가요? 근로자퇴직급여보장법 제8조에 따라, 퇴직금 청구권은 근로자가 1년 이상 근로를 제공하고 퇴직한 경우에 발생합니다. 이에 따라 근로자가 특정 기간 동안 근로계약을 유지하며, 관련 법령에 따라 퇴직금을 지급받을 권리가 있는지를 확인해야 하며, 퇴직금은 근로자의 마지막 3개월 평균 임금을 기준으로 산정됩니다.",발생 퇴직금 지급 청구권 요건,-1
면책 결정을 받은 채무자가 허위자료를 제출할 경우 면책의 효력은 어떻게 되나요?,"채무자회생법 제650조에 따르면, 채무자가 허위로 채무를 부풀리거나 부당한 방법으로 면책 결정을 받은 경우, 법원은 파산채권자의 신청에 의하여 면책 결정을 취소할 수 있습니다. 따라서 허위자료 제출이 밝혀지면 면책 결정의 효력이 무효가 될 수 있습니다.",2019-10-23T09:00:00.000+09:00,0,"면책 결정을 받은 채무자가 허위자료를 제출할 경우 면책의 효력은 어떻게 되나요? 채무자회생법 제650조에 따르면, 채무자가 허위로 채무를 부풀리거나 부당한 방법으로 면책 결정을 받은 경우, 법원은 파산채권자의 신청에 의하여 면책 결정을 취소할 수 있습니다. 따라서 허위자료 제출이 밝혀지면 면책 결정의 효력이 무효가 될 수 있습니다.",허위 어떻다 면책 자료 효력 채무자 결정 받다 제출,-1
손해배상을 청구하기 위해 피해자가 입증해야 하는 손해의 범위는 무엇인가요?,"손해배상을 청구하기 위해서는 피해자가 실제로 입은 손해의 범위를 입증해야 합니다. 이는 민법 제750조에 따라 불법행위로 인하여 발생한 손해를 기준으로 하며, 재산상 손해, 정신적 고통에 대한 위자료 등 모든 손해가 포함됩니다. 이때 손해의 범위는 피해자가 사전에 예측 가능한 손해뿐 아니라, 불가피하게 발생한 추가적인 손해까지 포함될 수 있습니다.",2018-07-12T09:00:00.000+09:00,0,"손해배상을 청구하기 위해 피해자가 입증해야 하는 손해의 범위는 무엇인가요? 손해배상을 청구하기 위해서는 피해자가 실제로 입은 손해의 범위를 입증해야 합니다. 이는 민법 제750조에 따라 불법행위로 인하여 발생한 손해를 기준으로 하며, 재산상 손해, 정신적 고통에 대한 위자료 등 모든 손해가 포함됩니다. 이때 손해의 범위는 피해자가 사전에 예측 가능한 손해뿐 아니라, 불가피하게 발생한 추가적인 손해까지 포함될 수 있습니다.",손해 피해자 입증 범위 청구 손해배상 위해,-1
명의대여자가 손해배상 책임에서 면책되기 위해 증명해야 하는 조건은 무엇인가요?,"상법 제25조에 따르면, 명의대여자는 거래 상대방이 명의대여 사실을 알고 있었거나 중대한 과실이 있는 경우에만 책임을 지지 않습니다. 따라서 명의대여자는 자신이 단순히 사업명의만 대여하였고, 실제 운영은 하지 않았음을 증명해야 하며, 거래 상대방이 자신의 명의역할을 오인한 정황이 없음을 입증해야 합니다.",2019-01-22T09:00:00.000+09:00,0,"명의대여자가 손해배상 책임에서 면책되기 위해 증명해야 하는 조건은 무엇인가요? 상법 제25조에 따르면, 명의대여자는 거래 상대방이 명의대여 사실을 알고 있었거나 중대한 과실이 있는 경우에만 책임을 지지 않습니다. 따라서 명의대여자는 자신이 단순히 사업명의만 대여하였고, 실제 운영은 하지 않았음을 증명해야 하며, 거래 상대방이 자신의 명의역할을 오인한 정황이 없음을 입증해야 합니다.",조건 면책 책임 손해배상 증명 명의대여 위해,-1
법원에서 손해배상 청구의 인정범위 조사 시 고려하는 주요 요소는 무엇인가요?,"법원은 손해배상 청구의 인정범위를 결정할 때, 민법 제392조에 따라 의무위반의 성격, 손해의 발생 원인 및 경과, 기타 인정되는 모든 사정을 종합적으로 고려하여 판단합니다. 특히, 손해의 유형과 그 금액을 구체적으로 증명하는 것이 필수적입니다.",2016-04-28T09:00:00.000+09:00,0,"법원에서 손해배상 청구의 인정범위 조사 시 고려하는 주요 요소는 무엇인가요? 법원은 손해배상 청구의 인정범위를 결정할 때, 민법 제392조에 따라 의무위반의 성격, 손해의 발생 원인 및 경과, 기타 인정되는 모든 사정을 종합적으로 고려하여 판단합니다. 특히, 손해의 유형과 그 금액을 구체적으로 증명하는 것이 필수적입니다.",주요 인정 범위 고려 법원 청구 손해배상 요소 조사,-1
채권자의 가분채권에 대한 가압류의 시효 중단 효과는 어떻게 해석되나요?,"대법원 판례에 따르면, 가분채권의 일부에 대하여 가압류가 이루어진 경우, 그 피보전채권 부분에 한하여 소멸시효가 중단되며, 채권자가 주장하지 않은 나머지 부분에 대해서는 시효 중단의 효력이 발생하지 않습니다. 이는 채권의 특정성과 관련이 있습니다.",2019-01-10T09:00:00.000+09:00,0,"채권자의 가분채권에 대한 가압류의 시효 중단 효과는 어떻게 해석되나요? 대법원 판례에 따르면, 가분채권의 일부에 대하여 가압류가 이루어진 경우, 그 피보전채권 부분에 한하여 소멸시효가 중단되며, 채권자가 주장하지 않은 나머지 부분에 대해서는 시효 중단의 효력이 발생하지 않습니다. 이는 채권의 특정성과 관련이 있습니다.",해석 중단 채권 효과 가분 대한 어떻다 채권자 시효 가압류,-1
정신적 고통에 대한 손해배상을 인정받기 위한 요건은 무엇인가요?,"민법 제756조에 의하면, 피해자가 정신적 고통을 입었다는 주장을 하려면, 그 고통의 발생 원인과 정도에 대한 충분한 증거를 제출해야 합니다. 일반적으로는 정신적 고통이 재산적 손해의 배상만으로 회복될 수 없는 경우에 한하여, 정신적 고통에 대한 위자료를 청구할 수 있으며, 상대방이 이와 같은 사실을 알았거나 알 수 있었던 경우에 한하여 인정됩니다.",2017-11-03T09:00:00.000+09:00,0,"정신적 고통에 대한 손해배상을 인정받기 위한 요건은 무엇인가요? 민법 제756조에 의하면, 피해자가 정신적 고통을 입었다는 주장을 하려면, 그 고통의 발생 원인과 정도에 대한 충분한 증거를 제출해야 합니다. 일반적으로는 정신적 고통이 재산적 손해의 배상만으로 회복될 수 없는 경우에 한하여, 정신적 고통에 대한 위자료를 청구할 수 있으며, 상대방이 이와 같은 사실을 알았거나 알 수 있었던 경우에 한하여 인정됩니다.",대한 고통 인정받다 손해배상 정신 요건,-1
손해배상액의 산정 기준은 무엇인가요?,"손해배상액은 실손해를 기준으로 산정되며, 이는 치료비, 법률비용, 위자료 등을 포함합니다. 민법 제753조에 따른 손해배상은 피해자가 실질적으로 입은 손해를 토대로 하며, 과거의 미래의 손해도 인정될 수 있습니다. 예를 들어, 치료비를 포함하여 향후 발생할 치료비용을 기반으로 평가됩니다.",2020-07-01T09:00:00.000+09:00,0,"손해배상액의 산정 기준은 무엇인가요? 손해배상액은 실손해를 기준으로 산정되며, 이는 치료비, 법률비용, 위자료 등을 포함합니다. 민법 제753조에 따른 손해배상은 피해자가 실질적으로 입은 손해를 토대로 하며, 과거의 미래의 손해도 인정될 수 있습니다. 예를 들어, 치료비를 포함하여 향후 발생할 치료비용을 기반으로 평가됩니다.",손해배상 산정 기준,-1
가압류와 관련하여 채무자의 권리는 어떻게 보호되나요?,"민사집행법 제10조에 의하면, 가압류된 재산에 대해 채무자는 자신의 권리를 주장할 수 있습니다. 가압류가 이루어질 경우, 채무자는 법원에 가압류의 취소를 청구하거나 채무의 존재 및 금액에 대한 이의신청을 통해 자신의 권리를 보호할 수 있습니다.",2020-05-28T09:00:00.000+09:00,0,"가압류와 관련하여 채무자의 권리는 어떻게 보호되나요? 민사집행법 제10조에 의하면, 가압류된 재산에 대해 채무자는 자신의 권리를 주장할 수 있습니다. 가압류가 이루어질 경우, 채무자는 법원에 가압류의 취소를 청구하거나 채무의 존재 및 금액에 대한 이의신청을 통해 자신의 권리를 보호할 수 있습니다.",보호 어떻다 관련 채무자 권리 가압류,-1
