input,output,input_processed,is_divorce,topic_label,announce_date,text_combined
배우자가 있는 사람과 부정행위를 한 제3자는 불법행위를 구성하는가?,"제3자가 배우자가 있는 사람과 부정행위를 하여 그 부부공동생활을 침해하거나 그 유지를 방해하는 행위는 원칙적으로 불법행위를 구성합니다. 대법원의 판례(2004다1899 및 2011므2997)에 따르면, 제3자가 부부의 일방과 부정행위를 하여 그 혼인의 본질에 해당하는 부부공동생활을 침해하면 배우자에게 정신적 고통을 가하는 것이 인정되며, 이러한 행위는 불법행위로 간주될 수 있습니다.",배우자 부정행위 불법행위 구성 제3자는,1,5,2021-04-21T09:00:00.000+09:00,"부부 중 한 사람이 제3자와 부정행위를 할 경우, 제3자가 직면할 수 있는 법적 책임은 무엇인가요? 제3자가 부부 중 일방과 부정행위를 하여 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하면, 이는 불법행위를 구성합니다. 따라서, 제3자는 부정행위로 인해 피해자인 배우자에게 정신적 고통을 초래한 것에 대해 손해배상 책임을 질 수 있습니다. 대법원 판례(2011므2997 전원합의체 판결 등)에 따르면, 제3자가 이로 인해 피해 배우자에게 정신적 손해를 배상할 의무가 있습니다."
부정행위로 인한 정신적 손해배상을 청구하기 위한 조건은 무엇인가요?,"부정행위로 인한 정신적 손해배상을 청구하기 위해서는 부부공동생활을 침해하거나 그 유지를 방해하는 행위, 즉 '혼인의 본질'에 해당하는 부분을 침해하는 행위가 성립해야 합니다. 또한, 피해자인 배우자가 이러한 부정행위로 인해 정신적 고통을 받았음을 증명해야 합니다. 이를 통해 불법행위로 인한 손해배상이 가능해집니다.",부정행위 정신 손해배상 청구,1,6,2022-06-22T09:00:00.000+09:00,"배우자가 있는 사람과 부정행위를 한 제3자는 불법행위를 구성하는가? 제3자가 배우자가 있는 사람과 부정행위를 하여 그 부부공동생활을 침해하거나 그 유지를 방해하는 행위는 원칙적으로 불법행위를 구성합니다. 대법원의 판례(2004다1899 및 2011므2997)에 따르면, 제3자가 부부의 일방과 부정행위를 하여 그 혼인의 본질에 해당하는 부부공동생활을 침해하면 배우자에게 정신적 고통을 가하는 것이 인정되며, 이러한 행위는 불법행위로 간주될 수 있습니다."
제3자가 부부 일방과 부정행위를 하여 정신적 고통을 준 경우 손해배상 청구의 법적 근거는 무엇인가요?,제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 2014. 11. 20. 선고 2011므2997 전원합의체 판결을 참조한 것입니다.,부부 일방 부정행위 정신 고통 손해배상 청구 법적 제3자가,1,5,2016-12-01T09:00:00.000+09:00,"부정행위로 인한 정신적 손해배상을 청구하기 위한 조건은 무엇인가요? 부정행위로 인한 정신적 손해배상을 청구하기 위해서는 부부공동생활을 침해하거나 그 유지를 방해하는 행위, 즉 '혼인의 본질'에 해당하는 부분을 침해하는 행위가 성립해야 합니다. 또한, 피해자인 배우자가 이러한 부정행위로 인해 정신적 고통을 받았음을 증명해야 합니다. 이를 통해 불법행위로 인한 손해배상이 가능해집니다."
부부는 혼인 후 어떤 법적 의무를 가지나요?,"민법 제826조에 따르면 부부는 동거하며 서로 부양하고 협조할 의무를 지며, 정신적·육체적·경제적으로 결합된 공동체로서 서로 협조하고 보호하여 부부공동생활로서의 혼인이 유지되도록 상호 간에 포괄적으로 협력할 의무를 부담하고 그에 관한 권리를 가집니다. 이와 함께 부정행위를 하지 아니하여야 하는 성적 성실의무도 부담합니다.",부부 혼인 법적 의무,1,2,2020-09-10T09:00:00.000+09:00,제3자가 부부 일방과 부정행위를 하여 정신적 고통을 준 경우 손해배상 청구의 법적 근거는 무엇인가요? 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 2014. 11. 20. 선고 2011므2997 전원합의체 판결을 참조한 것입니다.
제3자의 부정행위로 인해 배우자가 입은 정신적 고통에 대해 손해배상이 인정될 수 있는 조건은 무엇인가요?,"대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 하여 혼인의 본질에 해당하는 부부공동생활을 침해하거나 방해하고 그로 인해 배우자가 정신적 고통을 겪은 경우, 이는 불법행위로 간주됩니다. 따라서 제3자는 그에 대한 정신적 고통을 금전적으로 배상할 의무가 있습니다.",부정행위 배우자 입다 정신 고통 대해 손해배상 제3자의,1,6,2020-11-13T00:00:00.000+09:00,"부부는 혼인 후 어떤 법적 의무를 가지나요? 민법 제826조에 따르면 부부는 동거하며 서로 부양하고 협조할 의무를 지며, 정신적·육체적·경제적으로 결합된 공동체로서 서로 협조하고 보호하여 부부공동생활로서의 혼인이 유지되도록 상호 간에 포괄적으로 협력할 의무를 부담하고 그에 관한 권리를 가집니다. 이와 함께 부정행위를 하지 아니하여야 하는 성적 성실의무도 부담합니다."
타인의 부부공동생활을 방해하는 제3자의 행위가 불법행위로 간주되는 조건은 무엇인가요?,"제3자가 부부의 일방과 부정행위를 하여 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고, 그로 인해 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 여기서 '부정행위'는 간통을 포함하는 wider한 개념으로, 간통에 이르지 않더라도 부부의 정조의무에 충실하지 않는 일체의 부정한 행위가 포함됩니다. 구체적인 사안에 따라 부정행위인지 여부는 그 정도와 상황을 참작하여 평가합니다.",타인 부부 생활 방해 행위 불법행위 간주 제3자의,1,4,2015-11-26T09:00:00.000+09:00,"제3자의 부정행위로 인해 배우자가 입은 정신적 고통에 대해 손해배상이 인정될 수 있는 조건은 무엇인가요? 대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 하여 혼인의 본질에 해당하는 부부공동생활을 침해하거나 방해하고 그로 인해 배우자가 정신적 고통을 겪은 경우, 이는 불법행위로 간주됩니다. 따라서 제3자는 그에 대한 정신적 고통을 금전적으로 배상할 의무가 있습니다."
부정행위로 인한 손해배상청구권 소멸시효는 어떻게 적용되나요?,"부정행위로 인한 손해배상청구권의 소멸시효는 그 부정행위를 인식한 날로부터 3년입니다. 예를 들어, 특정 날짜 이후의 부정행위를 알게 된 경우 그로부터 3년 이내에 손해배상 청구를 해야 하며, 그 이전의 부정행위에 대해서는 소멸시효가 적용되어 더 이상 청구할 수 없습니다.",부정행위 손해배상청구권 소멸시효,1,0,2023-06-20T09:00:00.000+09:00,"타인의 부부공동생활을 방해하는 제3자의 행위가 불법행위로 간주되는 조건은 무엇인가요? 제3자가 부부의 일방과 부정행위를 하여 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고, 그로 인해 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 여기서 '부정행위'는 간통을 포함하는 wider한 개념으로, 간통에 이르지 않더라도 부부의 정조의무에 충실하지 않는 일체의 부정한 행위가 포함됩니다. 구체적인 사안에 따라 부정행위인지 여부는 그 정도와 상황을 참작하여 평가합니다."
"혼인 중 제3자와 부정행위를 한 경우, 배우자의 손해배상 청구가 가능한가요?","제3자가 타인의 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하거나 침해하여 배우자에게 정신적 고통을 가한 경우, 이는 불법행위로 인정되어 손해배상 청구가 가능합니다. 특히, 제3자가 부부의 일방과 부정행위를 저지른 경우, 그로 인해 부부공동생활이 침해되고 유지가 방해되었다면, 피해 배우자는 정신적 고통을 이유로 손해배상을 청구할 수 있습니다.",혼인 부정행위 배우자 손해배상 청구 제3자와,1,6,2021-07-21T09:00:00.000+09:00,"부정행위로 인한 손해배상청구권 소멸시효는 어떻게 적용되나요? 부정행위로 인한 손해배상청구권의 소멸시효는 그 부정행위를 인식한 날로부터 3년입니다. 예를 들어, 특정 날짜 이후의 부정행위를 알게 된 경우 그로부터 3년 이내에 손해배상 청구를 해야 하며, 그 이전의 부정행위에 대해서는 소멸시효가 적용되어 더 이상 청구할 수 없습니다."
유부녀와 교제한 경우 손해배상 책임이 발생하는 조건은 무엇인가요?,"손해배상의 책임이 발생하려면, 상대방이 유부녀임을 알면서도 부정행위를 저지름으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고, 이에 따라 배우자의 권리를 침해하여 정신적 고통을 초래한 것이 입증되어야 합니다.",유부녀 교제 손해배상 책임,1,5,2020-10-16T09:00:00.000+09:00,"혼인 중 제3자와 부정행위를 한 경우, 배우자의 손해배상 청구가 가능한가요? 제3자가 타인의 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하거나 침해하여 배우자에게 정신적 고통을 가한 경우, 이는 불법행위로 인정되어 손해배상 청구가 가능합니다. 특히, 제3자가 부부의 일방과 부정행위를 저지른 경우, 그로 인해 부부공동생활이 침해되고 유지가 방해되었다면, 피해 배우자는 정신적 고통을 이유로 손해배상을 청구할 수 있습니다."
협박죄에 해당하는 불법행위가 성립하려면 어떤 조건을 충족해야 하나요?,"협박죄에 해당하는 불법행위가 성립하려면 가해자가 피해자에게 해악을 고지하여 공포심을 느끼게 해야 합니다. 예를 들어, 상대방의 부정행위를 폭로하겠다고 협박하거나 실제로 찾아가는 행위 등이 이에 해당될 수 있습니다.",협박죄 해당 불법행위 충족 하나요,1,5,2020-09-24T09:00:00.000+09:00,"유부녀와 교제한 경우 손해배상 책임이 발생하는 조건은 무엇인가요? 손해배상의 책임이 발생하려면, 상대방이 유부녀임을 알면서도 부정행위를 저지름으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고, 이에 따라 배우자의 권리를 침해하여 정신적 고통을 초래한 것이 입증되어야 합니다."
